Source,Target,Doc.1990,Doc.1991,Doc.1992,Doc.1993,Doc.1994,Doc.1995,Doc.1996,Doc.1997,Doc.1998,Doc.1999,Doc.2000,Doc.2001,Doc.2002,Doc.2003,Doc.2004,Doc.2005,Doc.2006,Doc.2007,Doc.2008,Doc.2009,Doc.2010,Doc.2011,Doc.2012,Doc.2013,Doc.2014,Doc.2015,Doc.2016,Doc.2017,Doc.2018
PEPE,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
PER1,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
PF4,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,4,4,4,4,5,8,8,8
PF4,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3
PF4,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,7,9,9,9
PFAS,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4
PFDN1,HYDROPHOBIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
PFN2,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,11,12,14,15,15,15
PFN2,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
PGC,HELICOBACTER PYLORI INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3
PGD,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
PGD,CRYPTOCOCCOSES,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
PGD,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
PGD,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
PGP,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
PGPEP1,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
PGRMC1,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PHB,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3
PHB,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4
PHB,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3
PHF12,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
PHGDH,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
PHGDH,DISEASE DUE TO PARVOVIRIDAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PHGDH,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,4,5,6,6,7,7,7
PHGDH,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,3,3,3,3
PHGDH,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,4,6,4,4,4,4,4,5,4,4,4,4,4
PHIP,SALMONELLA INFECTION,0,0,0,0,0,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
PI3,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,3,3
PI3,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3
PI3,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,6,6,6,6,7,7,7
PI3,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3
PI4KA,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,10,11,14,16,17,18,17
PI4KB,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,7,8,10,10,11,11
PIAS2,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PIEZO1,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PIK3CD,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,6,7,7,7,7
PIKFYVE,EBOLA VIRUS DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PIM1,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
PIN1,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4
PIN1,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,7,7,7,7
PIN1,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3
PIP,HIV INFECTION,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
PKD1,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
PKLR,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4
PKM,HIV INFECTION,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
PKN2,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,8,8
PLA1A,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3
PLA2G10,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PLA2G10,DISEASE DUE TO PARVOVIRIDAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
PLA2G10,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PLA2G1B,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3
PLA2G1B,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3
PLA2G1B,DISEASE CAUSED BY RICKETTSIAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
PLA2G1B,DISEASE DUE TO PARVOVIRIDAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,11,11
PLA2G2A,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PLA2G2D,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PLA2G6,E COLI INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
PLA2G7,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
PLA2G7,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
PLAT,HERPES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,9,10,11,14,14
PLAT,HIV INFECTION,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,6,5,6,6,6,5,8,7,7,6,7,9,9,9
PLAT,SYPHILIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
PLAU,ANTHRAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,4,4,4,4,7,7,9,9,9
PLAU,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,8,8,8,8,8,8,9,9,9,8,9,8
PLAU,PCP,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,5,5,5,6,7,7,7,7,7,7,7,7
PLAUR,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,5,7,6,5,5,5,7,5,5,6
PLAUR,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
PLB1,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,5,5,6,6,6,6,6
PLB1,CRYPTOCOCCOSES,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4
PLEKHA8,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
PLEKHF1,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
PLG,ANTHRAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
PLG,ASPERGILLOSES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,6,6,6,6
PLG,CRYPTOCOCCOSES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3,3,3,3
PLG,FUNGUS DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
PLG,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3,3,4,4,6,6,7,7,8,8
PLG,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,5,4,3,3,5,5,3,5,5,2
PLG,YERSINIA INFECTION,0,0,0,0,0,2,2,2,3,3,3,4,4,4,6,6,6,6,6,7,8,9,10,11,11,13,14,14,14
PLIN3,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,6,8,8
PLIN3,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,3
PLK1,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PLK1,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3
PLK1,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PLP1,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
PLSCR1,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PLSCR1,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
PMAIP1,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3
PMEL,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3
PMEL,HIV INFECTION,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
PML,BACILLARY DYSENTERY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
PML,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PML,HERPES ZOSTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3
PML,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3
PML,LISTERIA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PNMA3,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,3,3,3
PNP,DISEASE DUE TO TRICHOMONADIDAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PNP,SALMONELLA INFECTION,0,0,0,0,0,4,4,4,4,4,4,4,4,4,5,5,6,6,7,7,7,7,7,7,7,7,7,7,7
PNPLA3,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3
PNPT1,YERSINIA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
POLB,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
POLD3,HIV INFECTION,0,0,0,0,0,0,9,10,11,12,12,13,13,14,16,19,19,20,21,20,21,20,20,21,21,20,22,22,22
POLD4,HIV INFECTION,0,0,0,0,0,0,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
POLE3,HIV INFECTION,0,0,0,0,0,0,27,29,33,36,37,40,40,40,43,48,51,52,52,53,53,55,55,57,56,59,61,59,60
POLI,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,7,9,13,16,17,19,22,23,24,24
POLI,HIV INFECTION,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
POLR2E,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
POR,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
POR,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
POR,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
POU5F1,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
PPA1,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,5,5,5,5
PPARA,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,4,5,5,5,5
PPARA,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
PPARA,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,5,6,8,9,9,9,11,11,11,12
PPARA,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,3,3,4,3,4,4,5
PPARD,HIV INFECTION,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
PPARG,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4
PPARG,HELICOBACTER PYLORI INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,4,4,4
PPARG,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3
PPARG,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,6,6,6,7,7
PPARG,LISTERIA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3
PPARG,MYCOBACTERIUM INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
PPARG,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,5
PPARG,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,5,5,5,5,5
PPARGC1A,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,6,8
PPARGC1A,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4
PPEF1,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,5,6,7,7
PPIA,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,9,10,10,12,12,12
PPIA,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3
PPIA,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,20,37,49,60,68,76,77,78
PPIA,HIV INFECTION,0,0,0,0,0,0,5,8,13,14,15,17,20,23,27,32,40,45,48,51,55,58,63,64,66,69,74,77,80
PPIA,MEASLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
PPIB,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,8,11,18,29,44,51,60,66,68,70,69
PPIF,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,5,6,7,8,8
PPOX,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,4,4,4,5,5
PPP1R12C,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
PPP1R14B,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,7,10,11,13,15,15
PPP1R15A,CHIKUNGUNYA FEVER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,7,7
PPP1R2,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
PPP1R42,CHIKUNGUNYA FEVER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PPP1R42,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,7
PPP1R42,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3
PPP1R8,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,4,5,5
PPP5C,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,2,3,4,5,4,4,4,4,5
PPT2,GIARDIASES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3
PRB1,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
PRB1,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3
PRDM1,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
PRDM1,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
PRDX1,ANTHRAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,5,6,7,7,7,7,7,7,7
PRDX1,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
PRDX2,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
PRDX2,ZIKA VIRUS DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PRDX5,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
PRDX5,DISEASE DUE TO TRICHOMONADIDAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3
PRDX6,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3
PRF1,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,7,9,9,11,13,16,22,24,24
PRKAA1,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
PRKAA2,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3
PRKAR1A,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
PRKCQ,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,3,3,3,3,3,3
PRKCSH,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
PRKDC,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3
PRKG1,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
PRKG1,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,6,6
PRL,AMERICAN TRYPANOSOMIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PRL,HIV INFECTION,0,0,0,0,0,0,0,2,3,4,4,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
PRL,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,4,4,4,4,4,4,4,4
PRMT1,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PRMT5,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PRMT6,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,4,4,4,6,6,6,7,7,7
PRNP,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
PRNT,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,6,7,10,15,17,23,28,41,43
PRNT,YELLOW FEVER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,5,5,5
PRNT,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3,4,4,4,4,4,4,4
PRNT,ZIKA VIRUS DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
PROC,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,3,4,4,4,7,7,11,13,13,13,13,13,14,14,14,14,14,14,14,14
PROC,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3
PROC,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,7,9,9
PROC,SALMONELLA INFECTION,0,0,0,0,0,0,0,2,2,3,3,4,4,5,5,6,6,9,9,9,9,10,10,10,11,11,14,15,15
