"Source","Target"
"Peptide hormone metabolism","PAX6"
"RMTs methylate histone arginines","PBRM1"
"Transcriptional regulation of pluripotent stem cells","PBX1"
"Glucose metabolism","PC"
"Diseases of metabolism","PC"
"Metabolism of water-soluble vitamins and cofactors","PC"
"Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism","PCBD1"
"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways","PCBP2"
"TP53 Regulates Transcription of Cell Cycle Genes","PCBP4"
"Metabolism of water-soluble vitamins and cofactors","PCCA"
"Diseases of metabolism","PCCA"
"Metabolism of water-soluble vitamins and cofactors","PCCB"
"Diseases of metabolism","PCCB"
"SUMO E3 ligases SUMOylate target proteins","PCGF2"
"Glucose metabolism","PCK1"
"Transcriptional regulation of white adipocyte differentiation","PCK1"
"Glucose metabolism","PCK2"
"TP53 Regulates Transcription of Cell Cycle Genes","PCNA"
"SUMO E3 ligases SUMOylate target proteins","PCNA"
"Collagen formation","PCOLCE"
"Collagen formation","PCOLCE2"
"Peptide hormone metabolism","PCSK1"
"Peptide hormone metabolism","PCSK2"
"Signaling by NODAL","PCSK6"
"Synthesis of PC","PCYT1A"
"Synthesis of PC","PCYT1B"
"Costimulation by the CD28 family","PDCD1"
"Costimulation by the CD28 family","PDCD1LG2"
"Uptake and actions of bacterial toxins","PDCD6IP"
"Platelet homeostasis","PDE10A"
"Platelet homeostasis","PDE11A"
"Opioid Signalling","PDE1A"
"Platelet homeostasis","PDE1A"
"Opioid Signalling","PDE1B"
"Platelet homeostasis","PDE1B"
"Opioid Signalling","PDE1C"
"Platelet homeostasis","PDE2A"
"Platelet homeostasis","PDE3A"
"Platelet homeostasis","PDE3B"
"Opioid Signalling","PDE4A"
"Opioid Signalling","PDE4B"
"Opioid Signalling","PDE4C"
"Opioid Signalling","PDE4D"
"Platelet homeostasis","PDE5A"
"Visual phototransduction","PDE6A"
"Visual phototransduction","PDE6B"
"Visual phototransduction","PDE6G"
"Platelet homeostasis","PDE9A"
"Negative regulation of the PI3K/AKT network","PDGFA"
"Non-integrin membrane-ECM interactions","PDGFA"
"Negative regulation of the PI3K/AKT network","PDGFB"
"Non-integrin membrane-ECM interactions","PDGFB"
"Negative regulation of the PI3K/AKT network","PDGFRA"
"Negative regulation of the PI3K/AKT network","PDGFRB"
"Pyruvate metabolism and Citric Acid (TCA) cycle","PDHA1"
"Glyoxylate metabolism and glycine degradation","PDHA1"
"Glyoxylate metabolism and glycine degradation","PDHB"
"Pyruvate metabolism and Citric Acid (TCA) cycle","PDHB"
"Pyruvate metabolism and Citric Acid (TCA) cycle","PDHX"
"Glyoxylate metabolism and glycine degradation","PDHX"
"N-glycan trimming in the ER and Calnexin/Calreticulin cycle","PDIA3"
"Unfolded Protein Response (UPR)","PDIA5"
"Unfolded Protein Response (UPR)","PDIA6"
"Pyruvate metabolism and Citric Acid (TCA) cycle","PDK1"
"Pyruvate metabolism and Citric Acid (TCA) cycle","PDK2"
"Pyruvate metabolism and Citric Acid (TCA) cycle","PDK3"
"Pyruvate metabolism and Citric Acid (TCA) cycle","PDK4"
"Pyruvate metabolism and Citric Acid (TCA) cycle","PDP1"
"Pyruvate metabolism and Citric Acid (TCA) cycle","PDP2"
"GPVI-mediated activation cascade","PDPK1"
"Regulation of TP53 Expression and Degradation","PDPK1"
"Platelet Aggregation (Plug Formation)","PDPK1"
"CLEC7A (Dectin-1) signaling","PDPK1"
"Activation of NMDA receptor upon glutamate binding and postsynaptic events","PDPK1"
"Costimulation by the CD28 family","PDPK1"
"GPVI-mediated activation cascade","PDPN"
"Pyruvate metabolism and Citric Acid (TCA) cycle","PDPR"
"Regulation of beta-cell development","PDX1"
"Metabolism of water-soluble vitamins and cofactors","PDXK"
"Opioid Signalling","PDYN"
"Transport of vitamins, nucleosides, and related molecules","PDZD11"
"Metabolism of water-soluble vitamins and cofactors","PDZD11"
"Negative regulation of MAPK pathway","PEBP1"
"MAP2K and MAPK activation","PEBP1"
"Platelet homeostasis","PECAM1"
"Integrin cell surface interactions","PECAM1"
"Peroxisomal lipid metabolism","PECR"
"Signaling by PTK6","PELP1"
"Synthesis of PC","PEMT"
"Circadian Clock","PER1"
"Circadian Clock","PER2"
"TP53 Regulates Transcription of Cell Death Genes","PERP"
"ABC-family proteins mediated transport","PEX19"
"ABC-family proteins mediated transport","PEX3"
"Chemokine receptors bind chemokines","PF4"
"Formation of Fibrin Clot (Clotting Cascade)","PF4"
"Formation of Fibrin Clot (Clotting Cascade)","PF4V1"
"Metabolism of nucleotides","PFAS"
"Glucose metabolism","PFKFB1"
"Glucose metabolism","PFKFB2"
"Glucose metabolism","PFKFB3"
"Glucose metabolism","PFKFB4"
"Glucose metabolism","PFKL"
"Glucose metabolism","PFKM"
"Glucose metabolism","PFKP"
"Surfactant metabolism","PGA3"
"Surfactant metabolism","PGA4"
"Surfactant metabolism","PGA5"
"Glucose metabolism","PGAM1"
"Glucose metabolism","PGAM2"
"Glucose metabolism","PGK1"
"Glucose metabolism","PGK2"
"Glucose metabolism","PGM1"
"Glucose metabolism","PGM2"
"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein","PGM3"
"Nuclear Receptor transcription pathway","PGR"
"Nuclear signaling by ERBB4","PGR"
"SUMO E3 ligases SUMOylate target proteins","PHC1"
"Oxidative Stress Induced Senescence","PHC1"
"Oxidative Stress Induced Senescence","PHC2"
"SUMO E3 ligases SUMOylate target proteins","PHC2"
"SUMO E3 ligases SUMOylate target proteins","PHC3"
"Oxidative Stress Induced Senescence","PHC3"
"Amino acid synthesis and interconversion (transamination)","PHGDH"
"Glucose metabolism","PHKA1"
"Glucose metabolism","PHKA2"
"Glucose metabolism","PHKB"
"Glucose metabolism","PHKG1"
"Glucose metabolism","PHKG2"
"Negative regulation of the PI3K/AKT network","PHLPP1"
"Negative regulation of the PI3K/AKT network","PHLPP2"
"Synthesis of PC","PHOSPHO1"
"Peroxisomal lipid metabolism","PHYH"
"Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism","PHYKPL"
"PI Metabolism","PI4K2A"
"PI Metabolism","PI4K2B"
"PI Metabolism","PI4KA"
"PI Metabolism","PI4KB"
"Interferon gamma signaling","PIAS1"
"SUMO E3 ligases SUMOylate target proteins","PIAS1"
"SUMO E3 ligases SUMOylate target proteins","PIAS2"
"SUMO E3 ligases SUMOylate target proteins","PIAS3"
"SUMO E3 ligases SUMOylate target proteins","PIAS4"
"trans-Golgi Network Vesicle Budding","PICALM"
"Trafficking of AMPA receptors","PICK1"
"TP53 Regulates Transcription of Cell Death Genes","PIDD1"
"trans-Golgi Network Vesicle Budding","PIK3C2A"
"PI Metabolism","PIK3C2A"
"PI Metabolism","PIK3C2B"
"PI Metabolism","PIK3C2G"
"Macroautophagy","PIK3C3"
"PI Metabolism","PIK3C3"
"Costimulation by the CD28 family","PIK3CA"
"Signaling by ERBB2","PIK3CA"
"GPVI-mediated activation cascade","PIK3CA"
"Signaling by FGFR in disease","PIK3CA"
"Negative regulation of the PI3K/AKT network","PIK3CA"
"Tie2 Signaling","PIK3CA"
"PI Metabolism","PIK3CA"
"Negative regulation of the PI3K/AKT network","PIK3CB"
"PI Metabolism","PIK3CB"
"GPVI-mediated activation cascade","PIK3CB"
"Tie2 Signaling","PIK3CB"
"Negative regulation of the PI3K/AKT network","PIK3CD"
"PI Metabolism","PIK3CD"
"GPVI-mediated activation cascade","PIK3CD"
"PI Metabolism","PIK3CG"
"GPVI-mediated activation cascade","PIK3CG"
"Costimulation by the CD28 family","PIK3R1"
"Negative regulation of the PI3K/AKT network","PIK3R1"
"GPVI-mediated activation cascade","PIK3R1"
"Signaling by ERBB2","PIK3R1"
"Signaling by FGFR in disease","PIK3R1"
"PI Metabolism","PIK3R1"
"Tie2 Signaling","PIK3R1"
"Costimulation by the CD28 family","PIK3R2"
"Tie2 Signaling","PIK3R2"
"PI Metabolism","PIK3R2"
"GPVI-mediated activation cascade","PIK3R2"
"Negative regulation of the PI3K/AKT network","PIK3R2"
"GPVI-mediated activation cascade","PIK3R3"
"Negative regulation of the PI3K/AKT network","PIK3R3"
"PI Metabolism","PIK3R3"
"Costimulation by the CD28 family","PIK3R3"
"PI Metabolism","PIK3R4"
"Macroautophagy","PIK3R4"
"GPVI-mediated activation cascade","PIK3R5"
"PI Metabolism","PIK3R5"
"PI Metabolism","PIK3R6"
"GPVI-mediated activation cascade","PIK3R6"
"PI Metabolism","PIKFYVE"
"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways","PIN1"
"ISG15 antiviral mechanism","PIN1"
"Regulation of TP53 Activity through Phosphorylation","PIN1"
"Pink/Parkin Mediated Mitophagy","PINK1"
"Miscellaneous transport and binding events","PIP"
"PI Metabolism","PIP4K2A"
"Negative regulation of the PI3K/AKT network","PIP4K2A"
"Negative regulation of the PI3K/AKT network","PIP4K2B"
"PI Metabolism","PIP4K2B"
"PI Metabolism","PIP4K2C"
"Negative regulation of the PI3K/AKT network","PIP4K2C"
"PI Metabolism","PIP5K1A"
"Negative regulation of the PI3K/AKT network","PIP5K1A"
"Negative regulation of the PI3K/AKT network","PIP5K1B"
"PI Metabolism","PIP5K1B"
"Semaphorin interactions","PIP5K1C"
"PI Metabolism","PIP5K1C"
"Negative regulation of the PI3K/AKT network","PIP5K1C"
"Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism","PIPOX"
"Netrin-1 signaling","PITPNA"
"PI Metabolism","PITPNB"
"PIWI-interacting RNA (piRNA) biogenesis","PIWIL1"
"PIWI-interacting RNA (piRNA) biogenesis","PIWIL2"
"PIWI-interacting RNA (piRNA) biogenesis","PIWIL4"
"Glucose metabolism","PKLR"
"Regulation of beta-cell development","PKLR"
"Glucose metabolism","PKM"
"Cyclin A/B1 associated events during G2/M transition","PKMYT1"
"Polo-like kinase mediated events","PKMYT1"
"Apoptotic execution  phase","PKP1"
"Synthesis of PA","PLA2G10"
"Synthesis of PA","PLA2G12A"
"Synthesis of PA","PLA2G1B"
"Synthesis of PA","PLA2G2A"
"Synthesis of PA","PLA2G2D"
"Synthesis of PA","PLA2G2E"
"Synthesis of PA","PLA2G2F"
"COPI-independent Golgi-to-ER retrograde traffic","PLA2G4A"
"Arachidonic acid metabolism","PLA2G4A"
"Platelet homeostasis","PLA2G4A"
"Synthesis of PA","PLA2G4A"
"Opioid Signalling","PLA2G4A"
"Unfolded Protein Response (UPR)","PLA2G4B"
"Synthesis of PA","PLA2G4B"
"Synthesis of PA","PLA2G4D"
"Synthesis of PA","PLA2G5"
"COPI-independent Golgi-to-ER retrograde traffic","PLA2G6"
"Peptide hormone metabolism","PLA2G7"
"TP53 Regulates Transcription of Cell Cycle Genes","PLAGL1"
"Visual phototransduction","PLB1"
"Regulation of insulin secretion","PLCB1"
"Opioid Signalling","PLCB1"
"Opioid Signalling","PLCB2"
"Regulation of insulin secretion","PLCB2"
"Regulation of insulin secretion","PLCB3"
"Opioid Signalling","PLCB3"
"Opioid Signalling","PLCB4"
"Netrin-1 signaling","PLCG1"
"Signaling by ERBB2","PLCG1"
"Signaling by FGFR in disease","PLCG1"
"ISG15 antiviral mechanism","PLCG1"
"GPVI-mediated activation cascade","PLCG2"
"CLEC7A (Dectin-1) signaling","PLCG2"
"Synthesis of PA","PLD1"
"Synthesis of PA","PLD2"
"PIWI-interacting RNA (piRNA) biogenesis","PLD6"
"Collagen formation","PLEC"
"Apoptotic execution  phase","PLEC"
"p75 NTR receptor-mediated signalling","PLEKHG2"
"p75 NTR receptor-mediated signalling","PLEKHG5"
"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","PLG"
"Activation of Matrix Metalloproteinases","PLG"
"Lipid digestion, mobilization, and transport","PLIN1"
"Transcriptional regulation of white adipocyte differentiation","PLIN1"
"Cyclin A/B1 associated events during G2/M transition","PLK1"
"Polo-like kinase mediated events","PLK1"
"TP53 Regulates Transcription of Cell Cycle Genes","PLK2"
"Regulation of TP53 Activity through Phosphorylation","PLK3"
"TP53 Regulates Transcription of Cell Cycle Genes","PLK3"
"Collagen formation","PLOD1"
"Collagen formation","PLOD2"
"Collagen formation","PLOD3"
"Lipid digestion, mobilization, and transport","PLTP"
"Semaphorin interactions","PLXNA1"
"Semaphorin interactions","PLXNA2"
"Semaphorin interactions","PLXNA3"
"Semaphorin interactions","PLXNA4"
"Semaphorin interactions","PLXNB1"
"Semaphorin interactions","PLXNB3"
"Semaphorin interactions","PLXNC1"
"Semaphorin interactions","PLXND1"
"Intrinsic Pathway for Apoptosis","PMAIP1"
"TP53 Regulates Transcription of Cell Death Genes","PMAIP1"
"Signaling by TGF-beta Receptor Complex","PMEPA1"
"SUMO E3 ligases SUMOylate target proteins","PML"
"Regulation of TP53 Activity through Acetylation","PML"
"Interferon gamma signaling","PML"
"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein","PMM1"
"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein","PMM2"
"Regulation of cholesterol biosynthesis by SREBP (SREBF)","PMVK"
"Visual phototransduction","PNLIP"
"Lipid digestion, mobilization, and transport","PNLIP"
"Lipid digestion, mobilization, and transport","PNLIPRP1"
"Lipid digestion, mobilization, and transport","PNLIPRP2"
"Lipid digestion, mobilization, and transport","PNLIPRP3"
"Amine-derived hormones","PNMT"
"Metabolism of nucleotides","PNP"
"PI Metabolism","PNPLA6"
"PI Metabolism","PNPLA7"
"Metabolism of water-soluble vitamins and cofactors","PNPO"
"Pre-NOTCH Expression and Processing","POFUT1"
"Pre-NOTCH Expression and Processing","POGLUT1"
"Mitochondrial biogenesis","POLG2"
"Cytosolic sensors of pathogen-associated DNA","POLR1C"
"Cytosolic sensors of pathogen-associated DNA","POLR1D"
"Transcriptional regulation of pluripotent stem cells","POLR2A"
"PIWI-interacting RNA (piRNA) biogenesis","POLR2A"
"Signaling by FGFR in disease","POLR2A"
"Signaling by FGFR in disease","POLR2B"
"Transcriptional regulation of pluripotent stem cells","POLR2B"
"PIWI-interacting RNA (piRNA) biogenesis","POLR2B"
"PIWI-interacting RNA (piRNA) biogenesis","POLR2C"
"Transcriptional regulation of pluripotent stem cells","POLR2C"
"Signaling by FGFR in disease","POLR2C"
"Signaling by FGFR in disease","POLR2D"
"PIWI-interacting RNA (piRNA) biogenesis","POLR2D"
"Transcriptional regulation of pluripotent stem cells","POLR2D"
"PIWI-interacting RNA (piRNA) biogenesis","POLR2E"
"Cytosolic sensors of pathogen-associated DNA","POLR2E"
"Signaling by FGFR in disease","POLR2E"
"Transcriptional regulation of pluripotent stem cells","POLR2E"
"Cytosolic sensors of pathogen-associated DNA","POLR2F"
"PIWI-interacting RNA (piRNA) biogenesis","POLR2F"
"Signaling by FGFR in disease","POLR2F"
"Transcriptional regulation of pluripotent stem cells","POLR2F"
"PIWI-interacting RNA (piRNA) biogenesis","POLR2G"
"Signaling by FGFR in disease","POLR2G"
"Transcriptional regulation of pluripotent stem cells","POLR2G"
"Signaling by FGFR in disease","POLR2H"
"Cytosolic sensors of pathogen-associated DNA","POLR2H"
"PIWI-interacting RNA (piRNA) biogenesis","POLR2H"
"Transcriptional regulation of pluripotent stem cells","POLR2H"
"Signaling by FGFR in disease","POLR2I"
"Transcriptional regulation of pluripotent stem cells","POLR2I"
"PIWI-interacting RNA (piRNA) biogenesis","POLR2I"
"Signaling by FGFR in disease","POLR2J"
"Transcriptional regulation of pluripotent stem cells","POLR2J"
"PIWI-interacting RNA (piRNA) biogenesis","POLR2J"
"Transcriptional regulation of pluripotent stem cells","POLR2K"
"PIWI-interacting RNA (piRNA) biogenesis","POLR2K"
"Cytosolic sensors of pathogen-associated DNA","POLR2K"
"Signaling by FGFR in disease","POLR2K"
"PIWI-interacting RNA (piRNA) biogenesis","POLR2L"
"Cytosolic sensors of pathogen-associated DNA","POLR2L"
"Signaling by FGFR in disease","POLR2L"
"Transcriptional regulation of pluripotent stem cells","POLR2L"
"Cytosolic sensors of pathogen-associated DNA","POLR3A"
"Cytosolic sensors of pathogen-associated DNA","POLR3B"
"Cytosolic sensors of pathogen-associated DNA","POLR3C"
"Cytosolic sensors of pathogen-associated DNA","POLR3D"
"Cytosolic sensors of pathogen-associated DNA","POLR3E"
"Cytosolic sensors of pathogen-associated DNA","POLR3F"
"Cytosolic sensors of pathogen-associated DNA","POLR3G"
"Cytosolic sensors of pathogen-associated DNA","POLR3GL"
"Cytosolic sensors of pathogen-associated DNA","POLR3H"
"Cytosolic sensors of pathogen-associated DNA","POLR3K"
"Mitochondrial biogenesis","POLRMT"
"SUMO E3 ligases SUMOylate target proteins","POM121"
"ISG15 antiviral mechanism","POM121"
"Cellular response to heat stress","POM121"
"SUMO E3 ligases SUMOylate target proteins","POM121C"
"Cellular response to heat stress","POM121C"
"ISG15 antiviral mechanism","POM121C"
"Phase 1 - Functionalization of compounds","POMC"
"Opioid Signalling","POMC"
"Peptide hormone metabolism","POMC"
"Steroid hormones","POMC"
"Diseases of metabolism","POMC"
"Phase 1 - Functionalization of compounds","POR"
"Transcriptional regulation of pluripotent stem cells","POU5F1"
"tRNA Aminoacylation","PPA1"
"tRNA Aminoacylation","PPA2"
"Regulation of cholesterol biosynthesis by SREBP (SREBF)","PPARA"
"Nuclear Receptor transcription pathway","PPARA"
"Transcriptional regulation of white adipocyte differentiation","PPARA"
"Circadian Clock","PPARA"
"YAP1- and WWTR1 (TAZ)-stimulated gene expression","PPARA"
"Mitochondrial biogenesis","PPARA"
"Pyruvate metabolism and Citric Acid (TCA) cycle","PPARD"
"Nuclear Receptor transcription pathway","PPARD"
"Nuclear Receptor transcription pathway","PPARG"
"Transcriptional regulation of white adipocyte differentiation","PPARG"
"Mitochondrial biogenesis","PPARGC1A"
"Circadian Clock","PPARGC1A"
"Transcriptional regulation of white adipocyte differentiation","PPARGC1A"
"Mitochondrial biogenesis","PPARGC1B"
"Metabolism of nucleotides","PPAT"
"Chemokine receptors bind chemokines","PPBP"
"Metabolism of water-soluble vitamins and cofactors","PPCDC"
"Metabolism of water-soluble vitamins and cofactors","PPCS"
"Visual phototransduction","PPEF1"
"Neurotransmitter Release Cycle","PPFIA1"
"Neurotransmitter Release Cycle","PPFIA2"
"Neurotransmitter Release Cycle","PPFIA3"
"Neurotransmitter Release Cycle","PPFIA4"
"Basigin interactions","PPIA"
"Collagen formation","PPIB"
"Basigin interactions","PPIL2"
"Signaling by TGF-beta Receptor Complex","PPM1A"
"ISG15 antiviral mechanism","PPM1B"
"Branched-chain amino acid catabolism","PPM1K"
"Sphingolipid metabolism","PPM1L"
"Metabolism of porphyrins","PPOX"
"Circadian Clock","PPP1CA"
"Opioid Signalling","PPP1CA"
"Lipid digestion, mobilization, and transport","PPP1CA"
"Signaling by TGF-beta Receptor Complex","PPP1CA"
"Lipid digestion, mobilization, and transport","PPP1CB"
"Signaling by TGF-beta Receptor Complex","PPP1CB"
"Circadian Clock","PPP1CB"
"Lipid digestion, mobilization, and transport","PPP1CC"
"Signaling by TGF-beta Receptor Complex","PPP1CC"
"Circadian Clock","PPP1CC"
"Intrinsic Pathway for Apoptosis","PPP1R13B"
"TP53 Regulates Transcription of Cell Death Genes","PPP1R13B"
